frame,oldReceiverSeconds,newReceiverSeconds,changeSeconds
67,6.580032750449,6.618048175650,0.038015425201
68,6.705683537176,6.718216252423,0.012532715247
69,6.818320719090,6.818072999429,-0.000247719661
70,6.919115078787,6.918748255021,-0.000366823767
71,7.018112614906,7.017822126004,-0.000290488901
72,7.117560592880,7.117717366582,0.000156773702
73,7.218071052695,7.217764240623,-0.000306812072
74,7.318202384758,7.318277459084,0.000075074326
75,7.419686629568,7.419260403159,-0.000426226409
76,7.518942251923,7.518672653447,-0.000269598476
77,7.597936653169,7.617640146924,0.019703493755
78,7.700435595789,7.718031122286,0.017595526497
79,7.818441706930,7.818364617382,-0.000077089548
80,7.918223260843,7.918293149698,0.000069888854
81,8.018709583240,8.018306992092,-0.000402591149
82,8.118200245830,8.118235524407,0.000035278578
83,8.219226090328,8.219068395571,-0.000157694757
84,8.317853802683,8.317696729469,-0.000157073215
85,8.418420845958,8.418045309883,-0.000375536075
86,8.518046386606,8.518074237596,0.000027850990
87,8.599205818136,8.618133335946,0.018927517811
88,8.676857397594,8.718663460368,0.041806062775
89,8.818609333593,8.818208877607,-0.000400455986
90,8.918246041453,8.918107499377,-0.000138542076
91,9.018342270259,9.018167898186,-0.000174372072
92,9.117935661631,9.117989532812,0.000053871182
93,9.218376701230,9.218004935757,-0.000371765473
94,9.317680946295,9.317861682763,0.000180736468
95,9.418522797206,9.418206101710,-0.000316695496
96,9.518739835859,9.518650916054,-0.000088919805
97,9.604510909029,9.617648320077,0.013137411049
98,9.717021660958,9.717749033100,0.000727372141
99,9.818358327213,9.818100734614,-0.000257592599
100,9.917787853456,9.917930171992,0.000142318535
101,10.019791752788,10.019291289401,-0.000500463387
102,10.118706207090,10.118687414004,-0.000018793086
103,10.218943432032,10.218781624734,-0.000161807298
104,10.317067042730,10.318420154802,0.001353112072
105,10.418617801654,10.418297449052,-0.000320352601
106,10.518021702538,10.518074087814,0.000052385276
107,10.599672271250,10.617881677489,0.018209406239
108,10.701264329302,10.717900721717,0.016636392415
109,10.819337153137,10.820206492188,0.000869339051
110,10.918261003782,10.918086542260,-0.000174461523
111,11.018297795813,11.018016895217,-0.000280900596
112,11.118050624264,11.117955311018,-0.000095313246
113,11.218482427505,11.218285424921,-0.000197002583
114,11.318276823167,11.318374173726,0.000097350559
115,11.418627361569,11.418256409718,-0.000370951851
116,11.518696138007,11.518610452058,-0.000085685948
117,11.589058688819,11.617925688141,0.028866999322
118,11.655776638103,11.717874247518,0.062097609416
119,11.818631384427,11.818263922421,-0.000367462006
120,11.917909466106,11.917910775424,0.000001309319
121,12.018870021210,12.018453384248,-0.000416636962
122,12.118778305502,12.118761130265,-0.000017175236
123,12.218052495645,12.217695332005,-0.000357163640
124,12.317821937553,12.317657676242,-0.000164261311
125,12.418190019851,12.417850201635,-0.000339818216
126,12.517991426994,12.518029982535,0.000038555541
127,12.593143164722,12.618049807038,0.024906642316
128,12.700348645940,12.718171847580,0.017823201640
129,12.819635184550,12.819249985218,-0.000385199332
130,12.917966953418,12.917864794348,-0.000102159071
131,13.018289581697,13.018021947270,-0.000267634427
132,13.118825382362,13.118766387254,-0.000058995108
133,13.217513207856,13.218443670986,0.000930463130
134,13.318598002602,13.318745694986,0.000147692384
135,13.418937057709,13.418479678709,-0.000457379000
136,13.517993154126,13.517963194123,-0.000029960004
137,13.593202491466,13.618306312611,0.025103821145
138,13.704575852429,13.717942241762,0.013366389333
139,13.818490338012,13.818251028146,-0.000239309866
140,13.918561082492,13.918757484224,0.000196401732
141,14.018601750859,14.018223833585,-0.000377917274
142,14.118356489507,14.118399453018,0.000042963511
143,14.218586634683,14.218227589937,-0.000359044746
144,14.318290814706,14.318251835999,-0.000038978707
145,14.418706072677,14.418396504519,-0.000309568158
146,14.518682042017,14.518728959248,0.000046917231
147,14.597441432634,14.619784989091,0.022343556457
148,14.676155779573,14.719941881921,0.043786102349
149,14.820786512547,14.820696725574,-0.000089786973
150,14.919816743173,14.919657976851,-0.000158766322
151,15.019867408469,15.019562320638,-0.000305087831
152,15.121120382090,15.121054784357,-0.000065597733
153,15.221249682660,15.220894105219,-0.000355577440
154,15.321266899323,15.321351403965,0.000084504642
155,15.421541540040,15.421151190888,-0.000390349151
156,15.522181487593,15.522254297330,0.000072809737
157,15.601681914930,15.621077179821,0.019395264891
158,15.720797002207,15.721072815796,0.000275813589
159,15.823009432293,15.822863604697,-0.000145827596
160,15.922600629009,15.922602790254,0.000002161245
161,16.023310049196,16.022915217922,-0.000394831274
162,16.122893604790,16.122943365359,0.000049760569
163,16.224023024576,16.223826434221,-0.000196590355
164,16.322740098464,16.322529154346,-0.000210944118
165,16.422822291294,16.422566665085,-0.000255626209
166,16.524249043119,16.524326503074,0.000077459955
167,16.580852556146,16.624200676224,0.043348120078
168,16.670765033329,16.724489695638,0.053724662310
169,16.824915157882,16.824603153154,-0.000312004728
170,16.924741809266,16.924633641417,-0.000108167849
171,17.024233366849,17.023944195849,-0.000289171000
172,17.124214226515,17.124009276309,-0.000204950207
173,17.224284306825,17.224037163655,-0.000247143170
174,17.323773025903,17.323988063857,0.000215037954
175,17.424626049482,17.424274222263,-0.000351827219
176,17.524682559890,17.524704991655,0.000022431765
177,17.596429788459,17.623900585555,0.027470797096
178,17.700996409348,17.724117299476,0.023120890128
179,17.823206370741,17.823796403850,0.000590033109
180,17.924054422162,17.923885152654,-0.000169269508
181,18.024439618825,18.024201481698,-0.000238137127
182,18.123926526701,18.124025977333,0.000099450632
183,18.225369874917,18.225163155787,-0.000206719130
184,18.323988056195,18.324035715793,0.000047659598
185,18.424396133463,18.424146832484,-0.000249300979
186,18.524757161000,18.524542229404,-0.000214931595
187,18.599133393220,18.624396115402,0.025262722182
188,18.724491848436,18.724754319209,0.000262470773
189,18.825822752935,18.825534391757,-0.000288361178
190,18.923638087248,18.924040222464,0.000402135216
191,19.024341576964,19.024050423574,-0.000291153391
192,19.124271791361,19.123939421951,-0.000332369410
193,19.223881742479,19.223786805656,-0.000094936823
194,19.323770401010,19.323886738403,0.000116337393
195,19.424778651092,19.424390333472,-0.000388317621
196,19.524418891848,19.524388050180,-0.000030841667
197,19.620932583787,19.624084840790,0.003152257002
198,19.723899883463,19.724096602450,0.000196718987
199,19.824235713290,19.824183270521,-0.000052442769
200,19.924526545564,19.924281902810,-0.000244642754
201,20.024880447182,20.024552715805,-0.000327731377
202,20.124474648832,20.124509598116,0.000034949284
203,20.218590117496,20.218208413989,-0.000381703507
204,20.318082690616,20.318224597208,0.000141906592
205,20.418478686469,20.418168735026,-0.000309951443
206,20.519048594562,20.518724608527,-0.000323986035
207,20.596761000580,20.618558987647,0.021797987067
208,20.716379484445,20.717671612294,0.001292127849
209,20.818210904792,20.817838648700,-0.000372256092
210,20.917749380166,20.917820759907,0.000071379741
211,21.018378108799,21.018098075195,-0.000280033604
212,21.118068687232,21.117940257066,-0.000128430166
213,21.218550751634,21.218401717279,-0.000149034355
214,21.317040015819,21.318583578912,0.001543563093
215,21.418505461214,21.418142000736,-0.000363460478
216,21.517997992418,21.518102524331,0.000104531913
217,21.594304258624,21.617713744771,0.023409486147
218,21.717366257466,21.717909651356,0.000543393890
219,21.818801157070,21.818705329406,-0.000095827664
220,21.918135311461,21.917989614576,-0.000145696885
221,22.017953620792,22.017651812989,-0.000301807803
222,22.117689115265,22.117706749872,0.000017634608
223,22.218218285758,22.217866763803,-0.000351521956
224,22.317922733659,22.317960714441,0.000037980782
225,22.418632934260,22.418271841650,-0.000361092609
226,22.518489881062,22.518292966612,-0.000196914450
227,22.597829367415,22.619646801454,0.021817434039
228,22.710905556751,22.717758333141,0.006852776389
229,22.818128042952,22.817813009932,-0.000315033021
230,22.917652201822,22.917785237654,0.000133035832
231,23.018409045040,23.017998050200,-0.000410994841
232,23.117990682290,23.117954932511,-0.000035749780
233,23.217865074433,23.217765123102,-0.000099951330
234,23.317599568631,23.317770122379,0.000170553747
235,23.417721563335,23.417433361158,-0.000288202176
236,23.517701454792,23.517779860839,0.000078406047
237,23.597017796555,23.618101131625,0.021083335070
238,23.716126681902,23.717953196980,0.001826515078
239,23.818601336927,23.818347033351,-0.000254303576
240,23.919430224491,23.919298766422,-0.000131458069
241,24.018427247974,24.018189272755,-0.000237975218
242,24.118203672756,24.118305071097,0.000101398341
243,24.218582506987,24.218191468557,-0.000391038430
244,24.317939075427,24.318009461899,0.000070386472
245,24.418746581688,24.418355181305,-0.000391400383
246,24.517995221258,24.517905020103,-0.000090201155
247,24.591038797377,24.618537100472,0.027498303095
248,24.710926402260,24.717664290255,0.006737887995
249,24.817714216372,24.817600105138,-0.000114111234
250,24.917730374168,24.917780666313,0.000050292145
251,25.018211914378,25.018037954540,-0.000173959838
252,25.118595714974,25.118697864721,0.000102149748
253,25.219462424023,25.219339568484,-0.000122855540
254,25.317657020458,25.317678420318,0.000021399860
255,25.418274002198,25.418179154378,-0.000094847820
256,25.517870627129,25.518002869738,0.000132242608
257,25.593979872883,25.617563372295,0.023583499412
258,25.716605281673,25.718568164074,0.001962882401
259,25.818730408578,25.818383816591,-0.000346591988
260,25.919502330054,25.919306679483,-0.000195650571
261,26.018133024979,26.017954260167,-0.000178764812
262,26.118101681173,26.118071098875,-0.000030582298
263,26.218481516078,26.218123694933,-0.000357821146
264,26.317600889226,26.317727632804,0.000126743578
265,26.419359164676,26.418901484189,-0.000457680487
266,26.518548947229,26.518580068379,0.000031121150
267,26.579095341130,26.617716881554,0.038621540424
268,26.711993734459,26.717656337722,0.005662603262
269,26.817847194762,26.817565363160,-0.000281831602
270,26.917896471344,26.918036446766,0.000139975422
271,27.018748717419,27.018532239083,-0.000216478336
272,27.118613902094,27.118499525063,-0.000114377031
273,27.218835671052,27.218733665128,-0.000102005924
274,27.317798729206,27.317630933846,-0.000167795360
275,27.418067138180,27.417781844567,-0.000285293613
276,27.517530644043,27.517677605329,0.000146961285
277,27.599493281953,27.617882615124,0.018389333171
278,27.713405362169,27.717842098352,0.004436736183
279,27.818675944641,27.818441667259,-0.000234277383
280,27.917635809564,27.917660149228,0.000024339665
281,28.017953583122,28.017868540215,-0.000085042907
282,28.117735372224,28.117767682169,0.000032309945
283,28.217958467808,28.217650438345,-0.000308029463
284,28.317908786707,28.318024247655,0.000115460948
285,28.418172263904,28.417806608434,-0.000365655470
286,28.519052628935,28.519232228586,0.000179599651
287,28.594292045700,28.617304486425,0.023012440725
288,28.715702900767,28.717348759548,0.001645858782
289,28.817849993374,28.817767044539,-0.000082948835
290,28.917618453748,28.917763200697,0.000144746949
291,29.017873509077,29.017599920642,-0.000273588434
292,29.118190214761,29.118355804662,0.000165589900
293,29.217337080326,29.217144355048,-0.000192725277
294,29.317506667538,29.317246108438,-0.000260559100
295,29.417944772637,29.417679218655,-0.000265553982
296,29.517551995590,29.517662890412,0.000110894821
297,29.592934832647,29.617479583296,0.024544750649
298,29.714279597851,29.717505129816,0.003225531966
299,29.818912603430,29.818499517926,-0.000413085504
300,29.917629189492,29.917517469194,-0.000111720298
301,30.018092457698,30.017871771626,-0.000220686073
302,30.118010077879,30.117823192011,-0.000186885868
303,30.217716936882,30.217432591809,-0.000284345074
304,30.317638998893,30.317825387813,0.000186388920
305,30.417623666000,30.417304741759,-0.000318924241
306,30.517400542049,30.517262144254,-0.000138397795
307,30.579091591705,30.617488741660,0.038397149955
308,30.717701049315,30.717632889997,-0.000068159318
309,30.817526630860,30.817534892959,0.000008262099
310,30.917077066290,30.917448860140,0.000371793850
311,31.018780769147,31.018542343188,-0.000238425959
312,31.119600702450,31.119556238176,-0.000044464275
313,31.217852848887,31.218037360171,0.000184511284
314,31.316390921993,31.318194773184,0.001803851191
315,31.418447347414,31.418216418329,-0.000230929085
316,31.517553951276,31.517767037402,0.000213086126
317,31.615585390734,31.617872692167,0.002287301433
318,31.717538527587,31.717712013029,0.000173485442
319,31.818021757199,31.817729756799,-0.000292000400
320,31.917769327022,31.917957394572,0.000188067549
321,32.017956374151,32.017752239753,-0.000204134398
322,32.117332659686,32.117456573022,0.000123913336
323,32.217874524642,32.217650138782,-0.000224385860
324,32.317486416325,32.317478015609,-0.000008400716
325,32.418491750605,32.418757464224,0.000265713619
326,32.517599856770,32.517972825094,0.000372968323
327,32.616251917317,32.617504197381,0.001252280063
328,32.717555187453,32.717363805395,-0.000191382058
329,32.818381573056,32.818325161859,-0.000056411196
330,32.918097495218,32.918369434983,0.000271939764
331,33.018458088645,33.018167401264,-0.000290687381
332,33.118347793629,33.118588287171,0.000240493542
333,33.218250514466,33.218032008555,-0.000218505911
334,33.317502494958,33.317720216138,0.000217721180
335,33.417459907677,33.417689062668,0.000229154991
336,33.517715147461,33.517933866493,0.000218719032
337,33.614948943138,33.618372178545,0.003423235406
338,33.718758874735,33.718748328679,-0.000010546056
339,33.818245188757,33.817936900103,-0.000308288654
340,33.918077384487,33.918268314465,0.000190929979
341,34.017740242406,34.017417872134,-0.000322370272
342,34.117339489992,34.117466306725,0.000126816733
343,34.217960360961,34.217645307349,-0.000315053612
344,34.317745379274,34.317991026755,0.000245647481
345,34.419065943533,34.418617385107,-0.000448558426
346,34.517855795234,34.517879042299,0.000023247066
347,34.614445108785,34.617812516357,0.003367407573
348,34.718716377504,34.718386596277,-0.000329781227
349,34.818397547004,34.818044113040,-0.000353433964
350,34.918193775038,34.918120377442,-0.000073397596
351,35.019245959036,35.018957149981,-0.000288809055
352,35.117727232460,35.117725673306,-0.000001559154
353,35.217830004771,35.217385530894,-0.000444473877
354,35.317951058195,35.317814739736,-0.000136318459
355,35.418446176888,35.418049920168,-0.000396256720
356,35.517878003714,35.517808092420,-0.000069911294
357,35.596377171247,35.618189704480,0.021812533233
358,35.718400862645,35.718420723445,0.000019860801
359,35.818281348615,35.817878229689,-0.000403118926
360,35.917678468719,35.917676976245,-0.000001492474
361,36.017778925226,36.017704343408,-0.000074581818
362,36.118047815514,36.117750177081,-0.000297638432
363,36.218587034747,36.218343243695,-0.000243791052
364,36.317513007161,36.317647555927,0.000134548766
365,36.417807216862,36.417457486427,-0.000349730435
366,36.517646984272,36.517659635213,0.000012650941
367,36.590071481234,36.617466704704,0.027395223470
368,36.718020087219,36.717830890620,-0.000189196598
369,36.818423563918,36.818122250860,-0.000301313058
370,36.917956989287,36.918281744607,0.000324755320
371,37.019659613386,37.019227755661,-0.000431857726
372,37.117890492733,37.117948162021,0.000057669288
373,37.218097635320,37.217729742526,-0.000367892795
374,37.317203897393,37.317216639132,0.000012741738
375,37.417783608704,37.417439075071,-0.000344533633
376,37.518504617542,37.518308359072,-0.000196258470
377,37.579961185733,37.617972118035,0.038010932303
378,37.717401534038,37.717466817393,0.000065283355
379,37.817186437600,37.817094423609,-0.000092013990
380,37.917267302079,37.917451066866,0.000183764787
381,38.019030485429,38.018583303579,-0.000447181851
382,38.117289278541,38.117955499744,0.000666221204
383,38.218745948002,38.218472099398,-0.000273848605
384,38.318732298895,38.318894545855,0.000162246961
385,38.417965590462,38.417638360469,-0.000327229993
386,38.517532798482,38.517633476261,0.000100677778
387,38.579683225358,38.617506088861,0.037822863503
388,38.717347455821,38.717362315683,0.000014859863
389,38.817668190941,38.818015983664,0.000347792723
390,38.918223728854,38.918127880630,-0.000095848224
391,39.018655704080,39.018421581695,-0.000234122385
392,39.117917335373,39.118036963602,0.000119628229
393,39.218094121125,39.217716328067,-0.000377793058
394,39.318009071693,39.318002486473,-0.000006585219
395,39.417994711720,39.417678729838,-0.000315981882
396,39.517682881370,39.517447565849,-0.000235315521
397,39.597179027530,39.618562376417,0.021383348887
398,39.717126578176,39.717297608005,0.000171029829
399,39.818181310584,39.817918244339,-0.000263066245
400,39.916934077256,39.917722192730,0.000788115474
401,40.018398558828,40.017964655730,-0.000433903098
402,40.118710571620,40.118534574182,-0.000175997438
403,40.217556522880,40.218008726295,0.000452203415
404,40.319631358751,40.319603666145,-0.000027692606
405,40.418244488050,40.417897001931,-0.000347486119
406,40.517838859709,40.518049213110,0.000210353402
407,40.587429081428,40.617584486773,0.030155405345
408,40.717291202301,40.717558275045,0.000267072744
409,40.818671745271,40.818515730133,-0.000156015138
410,40.918739494754,40.918515007392,-0.000224487362
411,41.018039979868,41.017860154021,-0.000179825847
412,41.116899052615,41.117157703868,0.000258651252
413,41.218224274010,41.217831398909,-0.000392875101
414,41.317272041834,41.317616620697,0.000344578863
415,41.418355674983,41.417986268540,-0.000369406443
416,41.518010718240,41.517920002690,-0.000090715551
417,41.591283056328,41.618658980748,0.027375924420
418,41.695628810602,41.717448051318,0.021819240716
419,41.817658509093,41.817349013914,-0.000309495179
420,41.917343639168,41.917380282452,0.000036643284
421,42.017838388458,42.017439380802,-0.000399007656
422,42.118425948613,42.118255866188,-0.000170082425
423,42.219147768025,42.218772986025,-0.000374782000
424,42.316333970182,42.317520181831,0.001186211649
425,42.417963274838,42.417704644382,-0.000258630456
426,42.517407266951,42.517514054698,0.000106787747
427,42.580247149104,42.617699037432,0.037451888328
428,42.684223340790,42.717899885759,0.033676544970
429,42.818007116500,42.817640891958,-0.000366224542
430,42.919730019709,42.919656139998,-0.000073879711
431,43.018133258230,43.017830613877,-0.000302644353
432,43.117574626440,43.117554193931,-0.000020432509
433,43.218001964352,43.217671812914,-0.000330151438
434,43.317303348060,43.317332970961,0.000029622901
435,43.417921288008,43.417679730733,-0.000241557275
436,43.518246604175,43.518079029029,-0.000167575146
437,43.590084318524,43.617336004571,0.027251686047
438,43.674726757273,43.717360770816,0.042634013544
439,43.818270043340,43.817942133304,-0.000327910036
440,43.918215267699,43.918275888491,0.000060620792
441,44.017833113384,44.017425186068,-0.000407927316
442,44.117585840397,44.117481423410,-0.000104416987
443,44.219066804064,44.218672440847,-0.000394363217
444,44.317570965295,44.317271644474,-0.000299320821
445,44.417540713185,44.417326581357,-0.000214131828
446,44.517368560790,44.517428854930,0.000060294140
447,44.590082867630,44.617381575774,0.027298708144
448,44.715852980791,44.718004032750,0.002151051959
449,44.818039958904,44.817670132539,-0.000369826365
450,44.917686480152,44.917554969449,-0.000131510703
451,45.017664548086,45.017529017812,-0.000135530274
452,45.117941937465,45.117630771202,-0.000311166263
453,45.217867915994,45.217558003059,-0.000309912935
454,45.317514405789,45.317626464710,0.000112058921
455,45.417892135525,45.417589069039,-0.000303066486
456,45.518415841601,45.518250799863,-0.000165041739
457,45.589352850564,45.617315827728,0.027962977164
458,45.715707224435,45.717425643960,0.001718419526
459,45.817759296293,45.817493585428,-0.000265710865
460,45.917290044094,45.917317820972,0.000027776877
461,46.018078434018,46.017695271565,-0.000383162453
462,46.117516258403,46.117604557095,0.000088298692
463,46.219522118037,46.219247874001,-0.000274244036
464,46.317679286576,46.317615856106,-0.000063430470
465,46.417972335532,46.417697582434,-0.000274753098
466,46.517859965924,46.517870600949,0.000010635026
467,46.579159153968,46.617629813567,0.038470659599
468,46.684891441542,46.718005703610,0.033114262069
469,46.819235557476,46.818790457809,-0.000445099667
470,46.917628904433,46.917529850864,-0.000099053569
471,47.017723077765,47.017491935009,-0.000231142756
472,47.117951141463,47.117629060870,-0.000322080593
473,47.217659443416,47.217342497348,-0.000316946068
474,47.317871974300,47.317997985971,0.000126011671
475,47.418561134122,47.418372575555,-0.000188558567
476,47.518858486985,47.518957059143,0.000098572158
477,47.588732318428,47.617645474224,0.028913155796
478,47.712823639070,47.717852824845,0.005029185775
479,47.817946175082,47.817691105340,-0.000255069742
480,47.917661979008,47.917670875721,0.000008896713
481,48.018891778159,48.018531576696,-0.000360201462
482,48.118908429249,48.118983933700,0.000075504450
483,48.216866262428,48.217542823114,0.000676560685
484,48.317809855787,48.317926515908,0.000116660121
485,48.417930665565,48.417632669818,-0.000297995747
486,48.517854923352,48.517750028710,-0.000104894642
487,48.594413024424,48.617704050012,0.023291025589
488,48.712855821149,48.717773552031,0.004917730881
489,48.819257748678,48.818967690568,-0.000290058111
490,48.918165607454,48.918034539075,-0.000131068378
491,49.018333402769,49.018067108072,-0.000266294697
492,49.118128435223,49.117880679855,-0.000247755367
493,49.218234092892,49.217928074079,-0.000306018813
494,49.318265204397,49.318326592100,0.000061387703
495,49.418491747413,49.418102970770,-0.000388776643
496,49.517450112838,49.517630961865,0.000180849028
497,49.595625688682,49.617777711119,0.022152022437
498,49.715825458720,49.717446411825,0.001620953104
499,49.818014023686,49.817787709671,-0.000226314015
500,49.917651848603,49.917677748415,0.000025899812
501,50.018122080911,50.017756873826,-0.000365207084
502,50.119386448568,50.119379643488,-0.000006805080
503,50.218267983639,50.217862065942,-0.000405917697
504,50.317547169823,50.317569260219,0.000022090396
505,50.417860082344,50.417692601220,-0.000167481125
506,50.518028761675,50.517924660552,-0.000104101123
507,50.593340826436,50.618263097390,0.024922270954
508,50.715597327462,50.717943502222,0.002346174760
509,50.817848356507,50.817588014399,-0.000260342108
510,50.917772364851,50.917671041186,-0.000101323665
511,51.018627458853,51.018293238071,-0.000334220782
512,51.117912145413,51.117883911266,-0.000028234148
513,51.217693186678,51.217475104644,-0.000218082033
514,51.317288553782,51.317366703939,0.000078150157
515,51.419378766105,51.419007419928,-0.000371346178
516,51.517085705626,51.517202701142,0.000116995516
517,51.594076123846,51.617664161355,0.023588037509
518,51.709435378781,51.717702192278,0.008266813497
519,51.818177153275,51.817978987382,-0.000198165893
520,51.918122361037,51.918129638011,0.000007276975
521,52.017917363864,52.017621216268,-0.000296147596
522,52.118061264798,52.118036640250,-0.000024624549
523,52.218178390635,52.217753718012,-0.000424672623
524,52.317930445497,52.318269537391,0.000339091894
525,52.418370236361,52.418011844048,-0.000358392313
526,52.518061550364,52.517790043360,-0.000271507004
527,52.589025134414,52.617693346781,0.028668212367
528,52.671843251132,52.718605285821,0.046762034689
529,52.817812396607,52.817470563260,-0.000341833347
530,52.917143472353,52.917418602454,0.000275130101
531,53.018064238810,53.017695137466,-0.000369101344
532,53.117528060947,53.117247577181,-0.000280483765
533,53.218038452733,53.217783943804,-0.000254508928
534,53.315336686334,53.317547577981,0.002210891647
535,53.418009015818,53.417715394663,-0.000293621155
536,53.517543259191,53.517591388455,0.000048129264
537,53.590099266090,53.617486889125,0.027387623034
538,53.675066070940,53.717446372353,0.042380301413
539,53.818263341217,53.818316696721,0.000053355504
540,53.918832864934,53.918486334045,-0.000346530889
541,54.019371891910,54.018980565812,-0.000391326098
542,54.117671524034,54.117766775373,0.000095251339
543,54.221180803316,54.220696765929,-0.000484037388
544,54.321031282236,54.320913479850,-0.000117802385
545,54.421873435771,54.421518770774,-0.000354664997
546,54.521145075482,54.520948187114,-0.000196888368
547,54.579642345152,54.621329799175,0.041687454023
548,54.675955638305,54.721088751701,0.045133113396
549,54.822732803247,54.822342711329,-0.000390091918
550,54.920639342767,54.920773375534,0.000134032767
551,55.021053865680,55.020627521623,-0.000426344057
552,55.121092372709,55.120899635077,-0.000192737632
553,55.221010334714,55.220680955490,-0.000329379224
554,55.321636507117,55.321699532128,0.000063025011
555,55.421774256638,55.422012219888,0.000237963249
556,55.520534144352,55.520633271218,0.000099126866
557,55.593109519711,55.621133225003,0.028023705292
558,55.694645237184,55.720824813778,0.026179576594
559,55.822475844653,55.822174227062,-0.000301617592
560,55.922356151898,55.922490035921,0.000133884024
561,56.022427793643,56.022264593950,-0.000163199693
562,56.123169159236,56.123185896292,0.000016737055
563,56.222588464293,56.222272511769,-0.000315952525
564,56.322504240523,56.322544625223,0.000040384699
565,56.422372134299,56.422031781920,-0.000340352379
566,56.522217098659,56.522060189450,-0.000156909209
567,56.580686617454,56.622558582684,0.041871965230
568,56.721541011260,56.722286064115,0.000745052855
569,56.822512089697,56.822185986343,-0.000326103354
570,56.921977995859,56.922059379218,0.000081383359
571,57.021865832467,57.022006378045,0.000140545578
572,57.123590414335,57.123400006917,-0.000190407418
573,57.223522520276,57.223420871787,-0.000101648489
574,57.324416871514,57.324133060401,-0.000283811113
575,57.423975534434,57.423749482674,-0.000226051760
576,57.523388735139,57.523374487974,-0.000014247165
577,57.605027967245,57.623471559713,0.018443592468
578,57.723600758587,57.723430782849,-0.000169975738
579,57.823815191035,57.823474275697,-0.000340915338
580,57.923787161308,57.923602818532,-0.000184342776
581,58.024312089176,58.024006538387,-0.000305550789
582,58.125060874015,58.125030056768,-0.000030817247
583,58.223691150750,58.223222476974,-0.000468673776
584,58.323562700806,58.323543487668,-0.000019213138
585,58.423802192298,58.423465257599,-0.000336934699
586,58.523204954281,58.523702258673,0.000497304393
587,58.581607177718,58.623946022132,0.042338844414
588,58.723690341510,58.723896402151,0.000206060641
589,58.823762552671,58.823462886818,-0.000299665854
590,58.923395849995,58.923436675090,0.000040825094
591,59.023839720659,59.023472365187,-0.000367355473
